s_m,x_path_m,y_path_m,x_left_m,y_left_m,x_right_m,y_right_m,offset_m,curvature_1pm,speed_mps,speed_kph,gear,rpm,ax_mps2,ay_mps2,limit
1018.5476455367017,-4.0,-72.0,-4.0,-72.0,4.0,-72.0,4.0,2.9887002874636204e-11,35.120474964991004,126.43370987396762,2,13176.892679878667,9.809999999999974,3.686405680163077e-08,wheelie
1020.5476455367017,-4.0,-70.0,-4.0,-70.0,4.0,-70.0,4.0,-8.008198284445412e-12,35.6747496384566,128.42909869844377,2,13384.851652378651,9.809999999999974,-1.0191935950413633e-08,wheelie
1022.5476455367017,-4.0,-68.0,-4.0,-68.0,4.0,-68.0,4.0,2.14579026314545e-12,36.22054336652833,130.393956119502,2,13589.6286489119,9.809999999999974,2.8151218171488874e-09,wheelie
1024.5476455367016,-4.0,-65.99999999999999,-4.0,-65.99999999999999,4.0,-65.99999999999999,4.0,-5.749627681363895e-13,36.758233931550045,132.32964215358015,2,13791.365410084323,9.809999999999974,-7.768711565219494e-10,wheelie
1026.5476455367016,-4.0,-64.0,-4.0,-64.0,4.0,-64.0,4.0,1.540608094001084e-13,37.2881718748259,134.23741874937323,2,13990.193455903815,9.809999999999974,2.1420734517394889e-10,wheelie
1028.5476455367016,-4.0,-62.0,-4.0,-62.0,4.0,-62.0,4.0,-4.128046946404417e-14,37.81068316979418,136.11845941125907,2,14186.235088731522,9.809999999999945,-5.901653077394344e-11,wheelie
1030.5476455367016,-4.0,-60.0,-4.0,-60.0,4.0,-60.0,4.0,1.1061068456068256e-14,38.32607156710112,137.97385764156402,2,14379.604273132865,9.809999999999945,1.6247468087180763e-11,wheelie
1032.5476455367016,-4.0,-58.0,-4.0,-58.0,4.0,-58.0,4.0,-2.9638043602288546e-15,38.83462065949089,139.8046343741672,2,14570.40741060608,9.809999999999974,-4.469795636105903e-12,wheelie
1034.5476455367016,-4.0,-56.0,-4.0,-56.0,4.0,-56.0,4.0,7.941489848471618e-16,39.3365957063719,141.61174454293885,2,14758.74402414339,9.809999999999974,1.2288405371921357e-12,wheelie
1036.5476455367016,-4.0,-54.0,-4.0,-54.0,4.0,-54.0,4.0,-2.1279157915979294e-16,39.83224525138592,143.39608290498933,2,14944.70736512869,9.809999999999974,-3.3761677113349007e-13,wheelie
1038.5476455367016,-4.0,-52.0,-4.0,-52.0,4.0,-52.0,4.0,5.701733179200984e-17,40.321802560978796,145.15848921952366,2,15128.384953076627,9.810000000000002,9.27015012759403e-14,wheelie
1040.5476455367016,-4.0,-50.0,-4.0,-50.0,4.0,-50.0,4.0,-1.5277748008246414e-17,40.805486907602955,146.89975286737064,2,15309.859057078836,9.81000000000003,-2.5438791235884484e-14,wheelie
1042.5476455367016,-4.0,-47.999999999999986,-4.0,-47.999999999999986,4.0,-47.999999999999986,4.0,4.093660240975821e-18,41.28350471758129,148.62061698329265,2,15489.20712647237,9.81000000000006,6.976938795935063e-15,wheelie
1044.5476455367016,-4.0,-46.0,-4.0,-46.0,4.0,-46.0,4.0,-1.0968929556568661e-18,41.7560506006801,150.32178216244836,2,15666.502177126398,9.81000000000003,-1.912507195592145e-15,wheelie
1046.5476455367016,-4.0,-44.0,-4.0,-44.0,4.0,-44.0,4.0,2.939115816516446e-19,42.223308275957685,152.00390979344766,2,15841.813138812417,9.810000000000002,5.239878490416371e-16,wheelie
1048.5476455367016,-4.0,-42.0,-4.0,-42.0,4.0,-42.0,4.0,-7.875337094971214e-20,42.6854514063815,153.66762506297343,3,13348.673507815785,9.809999999999974,-1.4349240327049438e-16,wheelie
1050.5476455367016,-4.0,-40.000000000000014,-4.0,-40.000000000000014,4.0,-40.000000000000014,4.0,2.110190214720401e-20,43.14264435296655,155.31351967067957,3,13491.64773376313,9.809999999999974,3.9276712216586245e-17,wheelie
1052.5476455367016,-4.0,-38.0,-4.0,-38.0,4.0,-38.0,4.0,-5.6542376391038876e-21,43.595042857721296,156.94215428779668,3,13633.122632971814,9.810000000000002,-1.074603560474233e-17,wheelie
1054.5476455367016,-4.0,-36.0,-4.0,-36.0,4.0,-36.0,4.0,1.5150484092115444e-21,44.04279466344701,158.55406078840926,3,13773.144407844602,9.809999999999974,2.9388420617042594e-18,wheelie
1056.5476455367016,-4.0,-34.0,-4.0,-34.0,4.0,-34.0,4.0,-4.0595599774229045e-22,44.486040077383336,160.14974427858002,3,13911.756935521606,9.809999999999945,-8.033900704676794e-19,wheelie
1058.5476455367016,-4.0,-32.0,-4.0,-32.0,4.0,-32.0,4.0,1.0877558175761737e-22,44.92491248479574,161.72968494526467,3,14049.001928490374,9.809999999999974,2.195360744171663e-19,wheelie
1060.5476455367016,-4.0,-30.0,-4.0,-30.0,4.0,-30.0,4.0,-2.9146329288179136e-23,45.35953881783363,163.29433974420107,3,14184.919081207998,9.809999999999974,-5.996821581084671e-20,wheelie
1062.5476455367016,-4.0,-28.0,-4.0,-28.0,4.0,-28.0,4.0,7.80973539509917e-24,45.79003998433017,164.84414394358862,3,14319.546204196253,9.809999999999889,1.6374889014955333e-20,wheelie
1064.5476455367016,-4.0,-26.0,-4.0,-26.0,4.0,-26.0,4.0,-2.0926122922175413e-24,46.2165312606491,166.37951253833677,3,14452.919346893346,9.809999999999889,-4.469752394053082e-21,wheelie
1066.5476455367016,-4.0,-24.0,-4.0,-24.0,4.0,-24.0,4.0,5.607137737709947e-25,46.63912265219571,167.90084154790455,3,14585.072910393574,9.809999999999889,1.2196689528360838e-21,wheelie
1068.5476455367016,-4.0,-22.0,-4.0,-22.0,4.0,-22.0,4.0,-1.502428028664377e-25,47.05791922478675,169.4085092092323,3,14716.039751073966,9.809999999999889,-3.327048385291166e-22,wheelie
1070.5476455367016,-4.0,-20.0,-4.0,-20.0,4.0,-20.0,4.0,4.0257437694756106e-26,47.47302140970758,170.90287707494727,3,14845.85127599228,9.809999999999945,9.072769465275139e-23,wheelie
1072.5476455367016,-4.0,-18.0,-4.0,-18.0,4.0,-18.0,4.0,-1.0786947912586767e-26,47.88452528496606,172.38429102587781,3,14974.53753084129,9.810000000000002,-2.4733692333499975e-23,wheelie
1074.5476455367016,-4.0,-16.0,-4.0,-16.0,4.0,-16.0,4.0,2.890353955590949e-27,48.29252283497471,173.85308220590898,3,15102.127281157012,9.809999999999945,6.740790315323649e-24,wheelie
1076.5476455367016,-4.0,-14.0,-4.0,-14.0,4.0,-14.0,4.0,-7.74467909777032e-28,48.69710219064943,175.30956788633796,3,15228.648087402882,9.809999999999889,-1.8365792124843726e-24,wheelie
1078.5476455367016,-4.0,-12.0,-4.0,-12.0,4.0,-12.0,4.0,2.075176835171791e-28,49.0983478517002,176.7540522661207,3,15354.126374484875,9.809999999999945,5.002520392976677e-25,wheelie
1080.5476455367016,-4.0,-10.0,-4.0,-10.0,4.0,-10.0,4.0,-5.560282429168434e-29,49.49634089270189,178.1868272137268,3,15478.58749619437,9.809999999999945,-1.3622067875185348e-25,wheelie
1082.5476455367016,-4.0,-8.0,-4.0,-8.0,4.0,-8.0,4.0,1.489361364955831e-29,49.89115915436875,179.6081729557275,3,15602.055795023847,9.809999999999945,3.707210720814085e-26,wheelie
1084.5476455367016,-4.0,-6.0,-4.0,-6.0,4.0,-6.0,4.0,-3.971630306548881e-30,50.28287742131065,181.01835871671835,3,15724.554657755169,9.809999999999945,-1.0041742028733202e-26,wheelie
1086.5476455367016,-4.0,-3.9999999999999996,-4.0,-3.9999999999999996,4.0,-4.0,4.0,9.929075766372203e-31,50.67156758742078,182.4176433147148,3,15846.106567179917,9.80049539677924,2.5493972004905447e-27,wheelie
1088.5476455367016,-4.0,-1.9999999999999998,-4.0,-1.9999999999999998,4.0,-2.0000000000000004,4.0,0.0,51.05655418201258,183.8035950552453,3,15966.500288852578,9.781486190337773,0.0,wheelie
