s_m,x_center_m,y_center_m,heading_rad,curvature_1pm,x_left_m,y_left_m,x_right_m,y_right_m
569.0,210.0,-13.0,-1.5707963267948966,0.0,214.0,-13.0,206.0,-13.0
570.0,210.0,-14.0,-1.5707963267948966,0.0,214.0,-14.0,206.0,-14.0
571.0,210.0,-15.0,-1.5707963267948966,0.0,214.0,-15.0,206.0,-15.0
572.0,210.0,-16.0,-1.5707963267948966,0.0,214.0,-16.0,206.0,-16.0
573.0,210.0,-17.0,-1.5707963267948966,0.0,214.0,-17.0,206.0,-17.0
574.0,210.0,-18.0,-1.5707963267948966,0.0,214.0,-18.0,206.0,-18.0
575.0,210.0,-19.0,-1.5707963267948966,0.0,214.0,-19.0,206.0,-19.0
576.0,210.0,-20.0,-1.5707963267948966,0.0,214.0,-20.0,206.0,-20.0
577.0,210.0,-21.0,-1.5707963267948966,0.0,214.0,-21.0,206.0,-21.0
578.0,210.0,-22.0,-1.5707963267948966,0.0,214.0,-22.0,206.0,-22.0
579.0,210.0,-23.0,-1.5707963267948966,0.0,214.0,-23.0,206.0,-23.0
580.0,210.0,-24.0,-1.5707963267948966,0.0,214.0,-24.0,206.0,-24.0
581.0,210.0,-25.0,-1.5707963267948966,0.0,214.0,-25.0,206.0,-25.0
582.0,210.0,-26.0,-1.5707963267948966,0.0,214.0,-26.0,206.0,-26.0
583.0,210.0,-27.0,-1.5707963267948966,0.0,214.0,-27.0,206.0,-27.0
584.0,210.0,-28.0,-1.5707963267948966,0.0,214.0,-28.0,206.0,-28.0
585.0,210.0,-29.0,-1.5707963267948966,0.0,214.0,-29.0,206.0,-29.0
586.0,210.0,-30.0,-1.5707963267948966,0.0,214.0,-30.0,206.0,-30.0
587.0,210.0,-31.0,-1.5707963267948966,0.0,214.0,-31.0,206.0,-31.0
588.0,210.0,-32.0,-1.5707963267948966,0.0,214.0,-32.0,206.0,-32.0
589.0,210.0,-33.0,-1.5707963267948966,0.0,214.0,-33.0,206.0,-33.0
590.0,210.0,-34.0,-1.5707963267948966,0.0,214.0,-34.0,206.0,-34.0
591.0,210.0,-35.0,-1.5707963267948966,0.0,214.0,-35.0,206.0,-35.0
592.0,210.0,-36.0,-1.5707963267948966,0.0,214.0,-36.0,206.0,-36.0
593.0,210.0,-37.0,-1.5707963267948966,0.0,214.0,-37.0,206.0,-37.0
594.0,210.0,-38.0,-1.5707963267948966,0.0,214.0,-38.0,206.0,-38.0
595.0,210.0,-39.0,-1.5707963267948966,0.0,214.0,-39.0,206.0,-39.0
596.0,210.0,-40.0,-1.5707963267948966,0.0,214.0,-40.0,206.0,-40.0
597.0,210.0,-41.0,-1.5707963267948966,0.0,214.0,-41.0,206.0,-41.0
598.0,210.0,-42.0,-1.5707963267948966,0.0,214.0,-42.0,206.0,-42.0
599.0,210.0,-43.0,-1.5707963267948966,0.0,214.0,-43.0,206.0,-43.0
600.0,210.0,-44.0,-1.5707963267948966,0.0,214.0,-44.0,206.0,-44.0
601.0,210.0,-45.0,-1.5707963267948966,0.0,214.0,-45.0,206.0,-45.0
602.0,210.0,-46.0,-1.5707963267948966,0.0,214.0,-46.0,206.0,-46.0
603.0,210.0,-47.0,-1.5707963267948966,0.0,214.0,-47.0,206.0,-47.0
604.0,210.0,-48.0,-1.5707963267948966,0.0,214.0,-48.0,206.0,-48.0
605.0,210.0,-49.0,-1.5707963267948966,0.0,214.0,-49.0,206.0,-49.0
606.0,210.0,-50.0,-1.5707963267948966,0.0,214.0,-50.0,206.0,-50.0
607.0,210.0,-51.0,-1.5707963267948966,0.0,214.0,-51.0,206.0,-51.0
608.0,210.0,-52.0,-1.5707963267948966,0.0,214.0,-52.0,206.0,-52.0
609.0,210.0,-53.0,-1.5707963267948966,0.0,214.0,-53.0,206.0,-53.0
610.0,210.0,-54.0,-1.5707963267948966,0.0,214.0,-54.0,206.0,-54.0
611.0,210.0,-55.0,-1.5707963267948966,0.0,214.0,-55.0,206.0,-55.0
612.0,210.0,-56.0,-1.5707963267948966,0.0,214.0,-56.0,206.0,-56.0
613.0,210.0,-57.0,-1.5707963267948966,0.0,214.0,-57.0,206.0,-57.0
614.0,210.0,-58.0,-1.5707963267948966,0.0,214.0,-58.0,206.0,-58.0
615.0,210.0,-59.0,-1.5707963267948966,0.0,214.0,-59.0,206.0,-59.0
616.0,210.0,-60.0,-1.5707963267948966,0.0,214.0,-60.0,206.0,-60.0
617.0,210.0,-61.0,-1.5707963267948966,0.0,214.0,-61.0,206.0,-61.0
618.0,210.0,-62.0,-1.5707963267948966,0.0,214.0,-62.0,206.0,-62.0
619.0,210.0,-63.0,-1.5707963267948966,0.0,214.0,-63.0,206.0,-63.0
620.0,210.0,-64.0,-1.5707963267948966,0.0,214.0,-64.0,206.0,-64.0
621.0,210.0,-65.0,-1.5707963267948966,0.0,214.0,-65.0,206.0,-65.0
622.0,210.0,-66.0,-1.5707963267948966,0.0,214.0,-66.0,206.0,-66.0
623.0,210.0,-67.0,-1.5707963267948966,0.0,214.0,-67.0,206.0,-67.0
624.0,210.0,-68.0,-1.5707963267948966,0.0,214.0,-68.0,206.0,-68.0
625.0,210.0,-69.0,-1.5707963267948966,0.0,214.0,-69.0,206.0,-69.0
626.0,210.0,-70.0,-1.5707963267948966,0.0,214.0,-70.0,206.0,-70.0
627.0,210.0,-71.0,-1.5707963267948966,0.0,214.0,-71.0,206.0,-71.0
628.0,210.0,-72.0,-1.5707963267948966,0.0,214.0,-72.0,206.0,-72.0
629.0,210.0,-73.0,-1.5707963267948966,0.0,214.0,-73.0,206.0,-73.0
630.0,210.0,-74.0,-1.5707963267948966,0.0,214.0,-74.0,206.0,-74.0
631.0,210.0,-75.0,-1.5707963267948966,0.0,214.0,-75.0,206.0,-75.0
632.0,210.0,-76.0,-1.5707963267948966,0.0,214.0,-76.0,206.0,-76.0
633.0,210.0,-77.0,-1.5707963267948966,0.0,214.0,-77.0,206.0,-77.0
634.0,210.0,-78.0,-1.5707963267948966,0.0,214.0,-78.0,206.0,-78.0
635.0,210.0,-79.0,-1.5707963267948966,0.0,214.0,-79.0,206.0,-79.0
636.0,210.0,-80.0,-1.5707963267948966,0.0,214.0,-80.0,206.0,-80.0
637.0,210.0,-81.0,-1.5707963267948966,0.0,214.0,-81.0,206.0,-81.0
638.0,210.0,-82.0,-1.5707963267948966,0.0,214.0,-82.0,206.0,-82.0
639.0,210.0,-83.0,-1.5707963267948966,0.0,214.0,-83.0,206.0,-83.0
640.0,210.0,-84.0,-1.5707963267948966,0.0,214.0,-84.0,206.0,-84.0
641.0,210.0,-85.0,-1.5707963267948966,0.0,214.0,-85.0,206.0,-85.0
642.0,210.0,-86.0,-1.5707963267948966,0.0,214.0,-86.0,206.0,-86.0
643.0,210.0,-87.0,-1.5707963267948966,0.0,214.0,-87.0,206.0,-87.0
644.0,210.0,-88.0,-1.5707963267948966,0.0,214.0,-88.0,206.0,-88.0
645.0,210.0,-89.0,-1.5707963267948966,0.0,214.0,-89.0,206.0,-89.0
646.0,209.9944531612603,-90.99997947206755,-1.5818987780678633,-0.011111111111111112,213.9942066349441,-91.04438836480686,205.9946996875765,-90.95557057932824
647.0,209.9777960105091,-91.99983558736882,-1.5930098891789746,-0.011111111111111112,213.97680916638174,-92.08868252967709,205.97878285463648,-91.91098864506056
648.0,209.95003060416371,-92.99944490814717,-1.6041210002900856,-0.011111111111111112,213.94780974197656,-93.13271893137892,205.95225146635087,-92.86617088491542
649.0,209.91116037001672,-93.99868402711412,-1.6152321114011967,-0.011111111111111112,213.90721194186747,-94.1763686778555,205.91510879816596,-93.82099937637274
650.0,209.86119010681313,-94.99742958268465,-1.6263432225123078,-0.011111111111111112,213.85502077807706,-95.21950292478472,205.8673594355492,-94.77535624058457
651.0,209.80012598365772,-95.99555827420681,-1.6374543336234189,-0.011111111111111112,213.7912426938925,-96.26199289148565,205.80900927342293,-95.72912365692798
652.0,209.72797553925366,-96.992946877184,-1.6485654447345301,-0.011111111111111112,213.71588556307051,-97.30370987681738,205.7400655154368,-96.68218387755061
653.0,209.64474768097153,-97.9894722584876,-1.6596765558456412,-0.011111111111111112,213.6289586888647,-98.3445252750678,205.66053667307835,-97.6344192419074
654.0,209.55045268374982,-98.98501139155843,-1.6707876669567523,-0.011111111111111112,213.5304728028776,-99.38431059183067,205.57043256462205,-98.58571219128619
655.0,209.44510218882652,-99.97944137159519,-1.6818987780678634,-0.011111111111111112,213.4204400637355,-100.42293745986906,205.46976431391755,-99.53594528332131
656.0,209.3287092023017,-100.97263943072757,-1.6930098891789744,-0.011111111111111112,213.29887405558733,-101.46027765496288,205.35854434901606,-100.48500120649226
657.0,209.20128809353204,-101.96448295317272,-1.7041210002900855,-0.011111111111111112,213.16578978642792,-102.49620311173894,205.23678640063616,-101.4327627946065
658.0,209.0628545933568,-102.95484949037282,-1.7152321114011966,-0.011111111111111112,213.0212036862449,-103.53058593948126,205.10450550046872,-102.37911304126439
659.0,208.91342579215575,-103.94361677611205,-1.7263432225123079,-0.011111111111111112,212.86513360499046,-104.56329843792001,204.96171797932104,-103.32393511430409
660.0,208.7530201377392,-104.93066274161097,-1.737454333623419,-0.011111111111111112,212.69759881037763,-105.59421311299666,204.8084414651008,-104.26711237022529
661.0,208.5816574330707,-105.91586553059666,-1.74856544473453,-0.011111111111111112,212.51861998550163,-106.62320269260394,204.64469488063975,-105.20852836858938
662.0,208.39935883382196,-106.8991035143465,-1.759676555845641,-0.011111111111111112,212.32821922628628,-107.65014014229821,204.47049844135765,-106.1480668863948
663.0,208.2061468457614,-107.88025530670393,-1.7707876669567524,-0.011111111111111112,212.12642003875635,-108.67489868098264,204.28587365276644,-107.08561193242522
664.0,208.0020453219755,-108.85919977906421,-1.7818987780678635,-0.011111111111111112,211.91324733613553,-109.69735179655893,204.09084330781545,-108.02104776156949
665.0,207.78707945992397,-109.83581607532848,-1.7930098891789745,-0.011111111111111112,211.6887274357706,-110.71737326154606,203.88543148407734,-108.9542588891109
666.0,207.5612757983291,-110.80998362682404,-1.8041210002900856,-0.011111111111111112,211.45288805588262,-111.73483714866364,203.66966354077556,-109.88513010498443
667.0,207.32466221389936,-111.78158216718924,-1.8152321114011967,-0.011111111111111112,211.2057583121449,-112.74961784637841,203.44356611565382,-110.81354648800007
668.0,207.07726791788787,-112.75049174722108,-1.8263432225123077,-0.011111111111111112,210.94736871408844,-113.76159007441166,203.2071671216873,-111.7393934200305
669.0,206.819123452486,-113.7165927496835,-1.8374543336234188,-0.011111111111111112,210.67775116133538,-114.77062889920575,202.9604957436366,-112.66255660016125
670.0,206.55026068705308,-114.67976590407488,-1.84856544473453,-0.011111111111111112,210.39693893966103,-115.77660974934786,202.70358243444514,-113.58292205880191
671.0,206.27071281418156,-115.6398923013526,-1.8596765558456412,-0.011111111111111112,210.1049667168841,-116.77940843094903,202.43645891147904,-114.50037617175617
672.0,205.9805143455995,-116.59685340861304,-1.8707876669567522,-0.011111111111111112,209.80187053858725,-117.77890114297661,202.15915815261172,-115.41480567424948
673.0,205.67970110790964,-117.55053108372505,-1.8818987780678633,-0.011111111111111112,209.48768782366676,-118.77496449253803,201.8717143921525,-116.32609767491206
674.0,205.36831023816677,-118.50080758991537,-1.8930098891789746,-0.011111111111111112,209.16245735971307,-119.76747551011458,201.57416311662047,-117.23413966971616
675.0,205.04638017929256,-119.44756561030376,-1.9041210002900857,-0.011111111111111112,208.82621929822224,-120.75631166474246,201.26654106036287,-118.13881955586506
676.0,204.7139506753299,-120.39068826238652,-1.9152321114011968,-0.011111111111111112,208.47901514963903,-121.74135087914001,200.94888620102077,-119.04002564563302
677.0,204.37106276653597,-121.3300591124662,-1.9263432225123078,-0.011111111111111112,208.12088777823203,-122.72247154477878,200.6212377548399,-119.93764668015362
678.0,204.01775878431596,-122.26556219002606,-1.937454333623419,-0.011111111111111112,207.75188139680225,-123.69955253689686,200.28363617182967,-120.83157184315526
679.0,203.6540823459966,-123.19708200204718,-1.94856544473453,-0.011111111111111112,207.37204156122425,-124.67247322945225,199.93612313076898,-121.72169077464211
680.0,203.2800783494418,-124.12450354726678,-1.959676555845641,-0.011111111111111112,206.98141516482255,-125.64111351001495,199.57874153406104,-122.60789358451862
681.0,202.89579296750935,-125.04771233037576,-1.9707876669567523,-0.011111111111111112,206.580050432582,-126.60535379459544,199.2115355024367,-123.49007086615607
682.0,202.50127364235098,-125.9665943761537,-1.9818987780678634,-0.011111111111111112,206.16799691519438,-127.56507504240795,198.83455036950758,-124.36811370989943
683.0,202.09656907955508,-126.88103624353985,-1.9930098891789745,-0.011111111111111112,205.74530548294086,-128.52015877056684,198.4478326761693,-125.24191371651288
684.0,201.68172924213388,-127.79092503963795,-2.0041210002900858,-0.011111111111111112,205.31202831941206,-129.47048706871374,198.0514301648557,-126.11136301056217
685.0,201.25680534435526,-128.69614843365355,-2.015232111401197,-0.011111111111111112,204.8682189150655,-130.41594261357446,197.645391773645,-126.97635425373264
686.0,200.82184984542,-129.59659467076182,-2.026343222512308,-0.011111111111111112,204.41393206062202,-131.3564086834431,197.22976763021796,-127.83678065808054
687.0,200.3769164429853,-130.49215258590434,-2.037454333623419,-0.011111111111111112,203.94922384030133,-132.29176917259196,196.80460904566928,-128.69253599921672
688.0,199.92206006653583,-131.382711617513,-2.04856544473453,-0.011111111111111112,203.47415162489855,-133.22190860560545,196.36996850817312,-129.54351462942054
689.0,199.45733687060198,-132.26816182115942,-2.059676555845641,-0.011111111111111112,202.98877406470098,-134.14671215163617,195.92589967650298,-130.38961149068268
690.0,198.98280422782764,-133.14839388312836,-2.070787666956752,-0.011111111111111112,202.49315108224778,-135.0660656385815,195.4724573734075,-131.23072212767522
691.0,198.49852072188693,-134.02329913391284,-2.0818987780678633,-0.011111111111111112,201.98734386493192,-135.97985556717862,195.00969757884195,-132.06674270064707
692.0,198.00454614025193,-134.89276956163022,-2.0930098891789743,-0.011111111111111112,201.4714148574465,-136.88796912501675,194.53767742305737,-132.89756999824368
693.0,197.5009414668114,-135.75669782535667,-2.1041210002900854,-0.011111111111111112,200.94542775407527,-137.7902942004644,194.05645517954756,-133.72310145024895
694.0,196.98776887434232,-136.61497726837916,-2.1152321114011965,-0.011111111111111112,200.40944749082976,-138.6867193965101,193.56609025785488,-134.5432351402482
695.0,196.4650917168338,-137.4675019313628,-2.1263432225123076,-0.011111111111111112,199.86354023743198,-139.57713404451522,193.06664319623562,-135.35786981821036
696.0,195.9329745216662,-138.31416656543195,-2.1374543336234186,-0.011111111111111112,199.30777338914584,-140.46142821787635,192.55817565418658,-136.16690491298755
697.0,195.39148298164451,-139.15486664516396,-2.1485654447345297,-0.011111111111111112,198.7422155584565,-141.33949274559646,192.04075040483252,-136.97024054473147
698.0,194.8406839468884,-139.98949838149335,-2.159676555845641,-0.011111111111111112,198.1669365666001,-142.2112192257627,191.51443132717668,-137.767777537224
699.0,194.2806454165791,-140.8179587345251,-2.1707876669567523,-0.011111111111111112,197.58200743494373,-143.0765000389292,190.97928339821445,-138.559417430121
700.0,193.71143653056458,-141.64014542625551,-2.1818987780678634,-0.011111111111111112,196.98750037621747,-143.93522836140318,190.4353726849117,-139.34506249110785
701.0,193.13312756082382,-142.45595695319903,-2.1930098891789744,-0.011111111111111112,196.38348878559935,-144.78729817843308,189.8827663360483,-140.124615727965
702.0,192.5457899027915,-143.2652925989194,-2.2041210002900855,-0.011111111111111112,195.77004723165447,-145.63260429729655,189.32153257392855,-140.89798090054222
703.0,191.94949606654353,-144.06805244646358,-2.2152321114011966,-0.011111111111111112,195.1472514471288,-146.47104236028716,188.75174068595825,-141.66506253264
704.0,191.34431966784558,-144.8641373906972,-2.2263432225123077,-0.011111111111111112,194.51517831959984,-147.30250885759784,188.17346101609132,-142.42576592379658
705.0,190.7303354190646,-145.6534491505395,-2.2374543336234187,-0.011111111111111112,193.87390588198414,-148.1269011400998,187.58676495614506,-143.1799971609792
706.0,190.10761911994527,-146.4358902810967,-2.2485654447345302,-0.011111111111111112,193.22351330290397,-148.9441174320151,186.99172493698657,-143.9276631301783
707.0,189.47624764825218,-147.2113641856922,-2.2596765558456413,-0.011111111111111112,192.5640808769134,-149.7540568434815,186.38841441959096,-144.6686715279029
708.0,188.83629895027863,-147.97977512779184,-2.2707876669567524,-0.011111111111111112,191.89569001458548,-150.55661938300779,185.77690788597178,-145.4029308725759
709.0,188.18785203122394,-148.7410282428232,-2.2818987780678635,-0.011111111111111112,191.21842323246167,-151.35170596981834,185.1572808299862,-146.13035051582807
710.0,187.53098694543962,-149.49502954988714,-2.2930098891789745,-0.011111111111111112,190.53236414286474,-152.1392184460851,184.5296097480145,-146.85084065368918
711.0,186.8657847865465,-150.24168596336014,-2.3041210002900856,-0.011111111111111112,189.83759744357636,-152.9190595890458,183.89397212951664,-147.5643123376745
712.0,186.1923276774229,-150.98090530438648,-2.3152321114011967,-0.011111111111111112,189.13420890738058,-153.69113312300664,183.2504464474652,-148.27067748576633
713.0,185.51069876006653,-151.71259631225803,-2.3263432225123077,-0.011111111111111112,188.42228537147506,-154.45534373122803,182.599112148658,-148.96984889328803
714.0,184.82098218532977,-152.43666865568088,-2.337454333623419,-0.011111111111111112,187.70191472675,-155.21159706769188,181.94004964390953,-149.66174024366987
715.0,184.123263102531,-153.15303294392743,-2.34856544473453,-0.011111111111111112,186.97318590693797,-155.9597997687494,181.27334029812405,-150.34626611910545
716.0,182.9289751319113,-154.3431595472835,-2.3673117247072177,-0.011111111111111112,185.7257838317548,-157.2028555270128,180.1321664320678,-151.48346356755422
717.0,182.21018143069426,-155.03837557634728,-2.378422835818329,-0.011111111111111112,184.975043743817,-157.92897004625718,179.44531911757153,-152.14778110643738
718.0,181.483707635399,-155.72556225893493,-2.38953394692944,-0.011111111111111112,184.2162822242864,-158.64669835918204,178.75113304651163,-152.80442615868782
719.0,180.74964343322574,-156.40463475805723,-2.400645058040551,-0.011111111111111112,183.44959294646097,-159.35595185826534,178.04969391999052,-153.4533176578491
720.0,180.00807944845218,-157.07550923846566,-2.4117561691516625,-0.011111111111111112,182.67507056236414,-160.05664298224747,177.34108833454022,-154.09437549468385
721.0,179.25910723124576,-157.73810287700238,-2.4228672802627735,-0.011111111111111112,181.89281069105965,-160.74868522694138,176.62540377143188,-154.72752052706338
722.0,178.50281924636093,-158.39233387282525,-2.4339783913738846,-0.011111111111111112,181.1029099068466,-161.43199315591193,175.90272858587525,-155.35267458973857
723.0,177.7393088617242,-159.03812145750643,-2.4450895024849957,-0.011111111111111112,180.30546572733715,-162.1064824110234,175.17315199611124,-155.96976050398948
724.0,176.9686703369071,-159.67538590500388,-2.4562006135961068,-0.011111111111111112,179.50057660141707,-162.77206972285407,174.43676407239715,-156.5787020871537
725.0,176.19099881148946,-160.30404854150385,-2.467311724707218,-0.011111111111111112,178.688341897092,-163.42867292097625,173.69365572588694,-157.17942416203144
726.0,175.40639029331382,-160.92403175513363,-2.478422835818329,-0.011111111111111112,177.86886188921963,-164.0762109441007,172.943918697408,-157.77185256616656
727.0,174.61494164663281,-161.53525900554322,-2.48953394692944,-0.011111111111111112,177.04223774713057,-164.71460385008405,172.18764554613506,-158.3559141610024
728.0,173.8167505801506,-162.1376548333546,-2.5006450580405515,-0.011111111111111112,176.20857152213804,-165.34377282579814,171.42492963816315,-158.93153684091104
729.0,173.01191563496042,-162.7311448694775,-2.5117561691516626,-0.011111111111111112,175.36796613493942,-165.96364019685984,170.6558651349814,-159.49864954209517
730.0,172.20053617237892,-163.31565584429103,-2.5228672802627736,-0.011111111111111112,174.52052536290984,-166.57412943722065,169.880546981848,-160.0571822513614
731.0,171.38271236167955,-163.89111559668876,-2.5339783913738847,-0.011111111111111112,173.66635382729052,-167.17516517861384,169.09907089606858,-160.6070660147637
732.0,170.55854516772615,-164.45745308298774,-2.5450895024849958,-0.011111111111111112,172.8055569802725,-167.76667321985943,168.3115333551798,-161.14823294611605
733.0,169.7281363385082,-165.01459838569917,-2.556200613596107,-0.011111111111111112,171.9382410919782,-168.3485805360247,167.5180315850382,-161.68061623537363
734.0,168.89158839257954,-165.5624827221599,-2.567311724707218,-0.011111111111111112,171.0645132373416,-168.92081528743924,166.71866354781747,-162.20415015688056
735.0,168.0490046064018,-166.10103845302433,-2.578422835818329,-0.011111111111111112,170.18448128288932,-169.4833068285643,165.9135279299143,-162.71877007748435
736.0,167.20048900159452,-166.6301990906146,-2.58953394692944,-0.011111111111111112,169.29825387342393,-170.03598571671415,165.1027241297651,-163.22441246451507
737.0,166.34614633209281,-167.1498993071291,-2.600645058040551,-0.011111111111111112,168.40594041861104,-170.57878372062927,164.2863522455746,-163.7210148936289
738.0,165.48608207121526,-167.66007494270733,-2.611756169151662,-0.011111111111111112,167.50765107947225,-171.1116338288999,163.46451306295828,-164.20851605651475
739.0,164.6204023986424,-168.16066301335093,-2.6228672802627733,-0.011111111111111112,166.60349675478503,-171.63447025823876,162.63730804249977,-164.6868557684631
740.0,163.74921418730838,-168.65160171869928,-2.6339783913738843,-0.011111111111111112,165.69358906739174,-172.1472284616026,161.80483930722502,-165.15597497579597
741.0,162.87262499020687,-169.1328304496593,-2.6450895024849954,-0.011111111111111112,164.77804035041905,-172.64984513616085,160.9672096299947,-165.61581576315777
742.0,161.99074302711296,-169.6042897958877,-2.6562006135961065,-0.011111111111111112,163.85696363340983,-173.1422582311105,160.12452242081608,-166.0663213606649
743.0,161.10367717122298,-170.06592155312578,-2.667311724707218,-0.011111111111111112,162.93047262836922,-173.62440695533692,159.27688171407675,-166.50743615091463
744.0,160.2115369357135,-170.51766873038488,-2.678422835818329,-0.011111111111111112,161.99868171572595,-174.09623178491867,158.42439215570104,-166.9391056758511
745.0,159.31443246022116,-170.95947555698234,-2.68953394692944,-0.011111111111111112,161.06170593021173,-174.557674470476,157.56715899023058,-167.36127664348868
746.0,158.4124744972455,-171.39128748942665,-2.700645058040551,-0.011111111111111112,160.1196609466594,-175.00867804436228,156.70528804783163,-167.773896934491
747.0,157.50577439847584,-171.8130512181511,-2.7117561691516623,-0.011111111111111112,159.1726630657222,-175.4491868276967,155.83888573122948,-168.17691560860547
748.0,156.59444410104433,-172.2247146740953,-2.7228672802627734,-0.011111111111111112,158.22082919951595,-175.87914643723846,154.96805900257272,-168.57028291095216
749.0,155.6785961137068,-172.62622703513318,-2.7339783913738844,-0.011111111111111112,157.26427685718562,-176.29850379210023,154.09291537022796,-168.95395027816613
750.0,154.75834350295267,-173.01753873234753,-2.745089502484996,-0.011111111111111112,156.30312413039798,-176.7072071203019,153.21356287550736,-169.32787034439318
751.0,153.8337998790466,-173.39860145614915,-2.756200613596107,-0.011111111111111112,155.33748967876278,-177.10520596516136,152.33011007933044,-169.69199694713694
752.0,152.90507938200244,-173.76936816224142,-2.767311724707218,-0.011111111111111112,154.36749271518332,-177.4924511915244,151.44266604882156,-170.04628513295845
753.0,151.97229666749203,-174.1297930774278,-2.778422835818329,-0.011111111111111112,153.3932529911391,-177.86889499183016,150.55134034384497,-170.39069116302542
754.0,151.03556689269047,-174.479831705263,-2.7895339469294402,-0.011111111111111112,152.4148907819019,-178.23449089201358,149.65624300347903,-170.7251725185124
755.0,150.0950057020592,-174.81944083154613,-2.8006450580405513,-0.011111111111111112,151.43252687168703,-178.58919375724264,148.7574845324314,-171.04968790584962
756.0,149.15072921306913,-175.148578529656,-2.8117561691516624,-0.011111111111111112,150.44628253874185,-178.93295979749072,147.8551758873964,-171.36419726182126
757.0,148.20285400186518,-175.46720416572686,-2.8228672802627734,-0.011111111111111112,149.4562795403733,-179.2657465729425,146.94942846335707,-171.6686617585112
758.0,147.2514970888745,-175.77527840366514,-2.8339783913738845,-0.011111111111111112,148.46264009791633,-179.5875129992336,146.04035407983264,-171.96304380809667
759.0,146.2967759243594,-176.07276321000566,-2.8450895024849956,-0.011111111111111112,147.465486881645,-179.8982193525226,145.12806496707378,-172.24730706748872
760.0,145.33880837391774,-176.35962185860689,-2.8562006135961067,-0.011111111111111112,146.46494299562818,-180.197827274395,144.2126737522073,-172.52141644281878
761.0,144.37771270393162,-176.63581893518526,-2.8673117247072177,-0.011111111111111112,145.46113196253157,-180.48629977659905,143.29429344533168,-172.78533809377146
762.0,143.41360756696673,-176.901320341687,-2.878422835818329,-0.011111111111111112,144.45417770836823,-180.763601245612,142.37303742556523,-173.03903943776203
763.0,142.4466119871241,-177.15609330049796,-2.88953394692944,-0.011111111111111112,143.44420454719926,-181.02969744703677,141.44901942704894,-173.28248915395915
764.0,141.47684534534585,-177.40010635849,-2.900645058040551,-0.011111111111111112,142.43133716578643,-181.28455552982845,140.52235352490527,-173.51565718715156
765.0,140.504427364677,-177.63332939090418,-2.9117561691516625,-0.011111111111111112,141.41570060819896,-181.52814403034995,139.59315412115507,-173.7385147514584
766.0,139.52947809548508,-177.85573360506973,-2.9228672802627735,-0.011111111111111112,140.3974202603763,-181.76043287625617,138.66153593059386,-173.95103433388329
767.0,138.55211790063902,-178.06729154395873,-2.9339783913738846,-0.011111111111111112,139.37662183464818,-181.9813933902069,137.72761396662986,-174.15318969771056
768.0,137.57246744064992,-178.2679770895759,-2.9450895024849957,-0.011111111111111112,138.3534313542151,-182.19099829340706,136.79150352708473,-174.34495588574475
769.0,136.59064765877474,-178.45776546618276,-2.9562006135961068,-0.011111111111111112,137.32797513758993,-182.38922170897425,135.85332017995955,-174.52630922339128
770.0,135.6067797660852,-178.63663324335667,-2.967311724707218,-0.011111111111111112,136.30037978300308,-182.57603916513364,134.9131797491673,-174.6972273215797
771.0,134.6209852265036,-178.8045583388831,-2.978422835818329,-0.011111111111111112,135.2707721527734,-182.75142759823905,133.9711983002338,-174.85768907952718
772.0,133.63338574180742,-178.96152002148216,-2.98953394692944,-0.011111111111111112,134.23927935764627,-182.91536535562028,133.02749212596856,-175.00767468734404
773.0,132.64410323660456,-179.10749891336764,-3.0006450580405515,-0.011111111111111112,133.20602874110108,-183.0678321982562,132.08217773210805,-175.14716562847906
774.0,131.6532598432812,-179.24247699263952,-3.0117561691516626,-0.011111111111111112,132.17114786363,-183.2088093032735,131.1353718229324,-175.27614468200554
775.0,130.66097788692366,-179.36643759550884,-3.0228672802627736,-0.011111111111111112,131.13476448698992,-183.33827926627035,130.1871912868574,-175.39459592474734
776.0,129.66737987021682,-179.47936541835497,-3.0339783913738847,-0.011111111111111112,130.09700655842943,-183.4562261034652,129.2377531820042,-175.50250473324473
777.0,128.67258845832055,-179.5812465196148,-3.0450895024849958,-0.011111111111111112,129.05800219489333,-183.56263525366992,128.28717472174776,-175.5998577855597
778.0,127.67672646372587,-179.67206832150396,-3.056200613596107,-0.011111111111111112,128.01787966720556,-183.65749358008748,127.33557326024619,-175.68664306292044
779.0,126.67991683109318,-179.7518196115697,-3.067311724707218,-0.011111111111111112,126.97676738423364,-183.74078937193391,126.38306627795272,-175.76284985120546
780.0,125.68228262207398,-179.820490544075,-3.078422835818329,-0.011111111111111112,125.9347938770358,-183.8125123458839,125.42977136711217,-175.8284687422661
781.0,124.68394700011837,-179.8780726412142,-3.08953394692944,-0.011111111111111112,124.89208778299327,-183.8726536473404,124.47580621724346,-175.883491635088
782.0,123.68503321526963,-179.9245587941596,-3.100645058040551,-0.011111111111111112,123.84877782992903,-183.92120585152782,123.52128860061022,-175.92791173679137
783.0,122.68566458894853,-179.95994326393895,-3.111756169151662,-0.011111111111111112,122.80499282021589,-183.95816296440847,122.56633635768117,-175.96172356346943
784.0,121.68596449872847,-179.98422168214415,-3.1228672802627733,-0.011111111111111112,121.76086161487494,-183.9835204234228,121.611067382582,-175.98492294086552
785.0,120.68605636310399,-179.99739105147046,-3.1339783913738843,-0.011111111111111112,120.71651311766715,-183.99727509805248,120.65559960854083,-175.99750700488843
786.0,119.0,-180.0,3.141592653589793,0.0,119.0,-184.0,119.0,-176.0
