x_m,y_m,s_m,v_mps,v_kph,gear,rpm,curvature_1pm,section_type,camber_rad,grade_rad,limit
112.8,150.4,390.53450773521723,42.72545703069769,153.8116453105117,6,9217.373582454298,0.0,straight,0.0,0.0,accel
111.6,148.8,392.53450773521723,42.8781406634825,154.361306388537,6,9250.312775645205,0.0,straight,0.0,0.0,accel
110.4,147.2,394.53450773521723,43.02972079404032,154.90699485854518,6,9283.013904857815,0.0,straight,0.0,0.0,accel
109.19999999999999,145.6,396.53450773521723,43.18021111639497,155.4487600190219,6,9315.47992437143,0.0,straight,0.0,0.0,accel
108.0,144.0,398.53450773521723,43.32962504366717,155.9866501572018,6,9347.713727864744,0.0,straight,0.0,0.0,accel
106.80000000000001,142.4,400.53450773521723,43.47797571631047,156.52071257871768,6,9379.718150192612,0.0,straight,0.0,0.0,accel
105.6,140.8,402.53450773521723,43.62527601003552,157.05099363612788,6,9411.495969095604,0.0,straight,0.0,0.0,accel
104.4,139.2,404.53450773521723,43.77153854343733,157.5775387563744,6,9443.04990684546,0.0,straight,0.0,0.0,accel
103.2,137.6,406.53450773521723,43.916775685338735,158.10039246721945,6,9474.382631829334,0.0,straight,0.0,0.0,accel
102.0,136.0,408.53450773521723,44.060999561863184,158.61959842270747,6,9505.49676007565,0.0,straight,0.0,0.0,accel
100.8,134.39999999999998,410.53450773521723,44.204222063248935,159.13519942769616,6,9536.394856724153,0.0,straight,0.0,0.0,accel
99.6,132.8,412.53450773521723,44.34645485041612,159.64723746149804,6,9567.079437442666,0.0,straight,0.0,0.0,accel
98.4,131.2,414.53450773521723,44.48770936129765,160.15575370067154,6,9597.55296979286,0.0,straight,0.0,0.0,accel
97.2,129.60000000000002,416.53450773521723,44.62799681694435,160.66078854099968,6,9627.817874547387,0.0,straight,0.0,0.0,accel
96.0,128.0,418.53450773521723,44.76732822741406,161.16238161869063,6,9657.876526960321,0.0,straight,0.0,0.0,accel
94.80000000000001,126.4,420.53450773521723,44.905714397454,161.66057183083439,6,9687.73125799308,0.0,straight,0.0,0.0,accel
93.6,124.8,422.53450773521723,45.043165931985385,162.1553973551474,6,9717.384355497623,0.0,straight,0.0,0.0,accel
92.4,123.2,424.53450773521723,45.17969324139855,162.6468956690348,6,9746.838065358803,0.0,straight,0.0,0.0,accel
91.19999999999999,121.6,426.53450773521723,45.315306546666626,163.13510356799986,6,9776.094592597565,0.0,straight,0.0,0.0,accel
90.0,120.0,428.53450773521723,45.450015884285285,163.62005718342704,6,9805.156102436633,0.0,straight,0.0,0.0,accel
